color_code,color_card,red,green,blue
Nippon 1881 Color card,VC7180-2,122,143,180
Nippon 1881 Color card,VC7190-2,94,117,157
Nippon 1881 Color card,VC7208-4,228,223,229
Nippon 1881 Color card,VC7210-4,196,190,218
Nippon 1881 Color card,VC7220-3,161,160,201
Nippon 1881 Color card,VC7230-2,143,138,186
Nippon 1881 Color card,VC7240-2,116,114,169
Nippon 1881 Color card,VC7251-4,217,211,227
Nippon 1881 Color card,VC7260-4,200,196,221
Nippon 1881 Color card,VC7270-3,158,160,199
Nippon 1881 Color card,VC7280-2,131,135,185
Nippon 1881 Color card,VC7290-2,104,113,169
Nippon 1881 Color card,VC7670-3,141,176,203
Nippon 1881 Color card,VC7680-2,96,141,173
Nippon 1881 Color card,VC7690-2,64,117,153
Nippon 1881 Color card,VC7708-4,234,232,236
Nippon 1881 Color card,VC7710-4,185,200,221
Nippon 1881 Color card,VC7720-3,147,172,203
Nippon 1881 Color card,VC7730-2,110,142,178
Nippon 1881 Color card,VC7740-2,83,122,165
Nippon 1881 Color card,VC7751-4,208,209,221
